,class,problem,code,answer
120,4,72의 약수인 어떤 수의 약수를 모두 더하면 15입니다. 어떤 수를 얼마일까요?,"a = 72
b = 15
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",8
121,4,"수 1, 2, 3, 4, 5 가 있습니다. 이중에서, 4 이하인 수는 몇 개입니까?","a = [1, 2, 3, 4, 5]
b = 4
y = 0
for i in a :
    if i <= b :
        y += 1
print(y)",4
122,4,"숫자 90, 70, 30, 40가 있습니다. 이중에서, 6으로 나누어 떨어지는 숫자의 개수를 구하시오.","a = [90, 70, 30, 40]
b = 6
y = 0
for i in a:
    if i % b == 0:
        y += 1
print(y)",2
123,4,"45/50을 약분하려고 합니다. 2, 3, 4, 5, 10 중에서 분모와 분자를 약분할 수 없는 수는 몇 개인가요?","a = 45
b = 50
c = [2, 3, 4, 5, 10]
y = 0
for i in c:
    if a % i == 0 and b % i == 0:
        continue
    else:
        y += 1
print(y)",4
124,4,3보다 크고 15보다 작은 수는 모두 몇 개 인지 구해보세요.,"a = 3
b = 15
y = b - a - 1
print(y)",11
125,4,5보다 1만큼 더 작은 수는 얼마입니까?,"a = 5
b = 1
y = a - b
print(y)",4
126,4,"다음 숫자 카드 1, 5, 3, 7, 0를 한 번씩만 써서 만들 수 있는 가장 큰 다섯 자리 수는 무엇입니까?","a = [1, 5, 3, 7, 0]
a.sort()
y = 10000*a[4] + 1000*a[3]+ 100*a[2] + 10*a[1] + a[0]

print(y)",75310
127,4,1부터 30까지의 자연수 중에서 약수가 3개인 수는 몇 개인지 구해보시오.,"a = 1
b = 30
c = 3
d = 0
for i in range(a, b + 1):
    e = 0
    for j in range(1, i + 1):
        if i % j == 0:
            e += 1
    if e == c:
        d += 1
y = d
print(y)",3
128,4,"가는 16-4+9, 나는 26-(7+9), 다는 10×(27÷3), 라는 81÷9×4입니다. 이 중 계산 결과가 가장 큰 것의 정답은 무엇입니까?","a = 16 - 4 + 9
b = 26 - (7 + 9)
c = 10 * (27 / 3)
d = 81 / 9 * 4
y = max([a, b, c, d])
print(y)",90.0
129,4,"3개의 수 42, 56, 34 중에서 2 개를 골라 곱한 값이 1428이라고 합니다. 고른 수 중 더 큰 값을 쓰시오.","from itertools import combinations

a = [42, 56, 34]
b = 2
c = 1428
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",42
130,4,7/12의 분모에 36을 더했습니다. 7/12와 크기가 같아지려면 분자에 얼마를 더해야 할까요?,"a = 7
b = 12
c = 36
y = (a / b) * (b + c) - a
print(y)",21.0
131,4,"4.24, 2.36, 4.8 중 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","a = [4.24, 2.36, 4.8]
b = max(a)
c = min(a)
y = b + c
print(y)",7.16
132,4,"숫자 51, 72, 69, 42중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [51, 72, 69, 42]
y = max(a) * min(a)
print(y)",3024
133,4,"4, 5, 8 세 수를 사용하여 만든 가장 큰 수와 가장 작은 수의 차를 구해보시오.","a = [4, 5, 8]
a.sort()
b = list(map(str, a))
b = int("""".join(b))
a.sort(reverse=True)
c = list(map(str, a))
c = int("""".join(c))
y = c - b
print(y)",396
134,4,"1부터 100까지 수에서, 홀수의 합을 구하시오.","a = 1
b = 100
y = 0
for i in range(a, b + 1):
    if i % 2 == 1:
        y += i
print(y)",2500
135,4,1/4보다 크고 9/14보다 작은 분수 중에서 분모가 28인 분수는 모두 몇 개 일지 구해보세요.,"a = 1 / 4
b = 9 / 14
c = 28
y = 0
for i in range(1, c):
    if i / c > a and i / c < b:
        y = y + 1
print(y)",10
136,4,156의 배수 중에서 1500에 가장 가까운 수는 몇 일까요?,"a = 156
b = 1500
c = a * (b // a)
d = a + c
y = c if min(b - c, abs(b - d)) == (b - c) else d
print(y)",1560
137,4,"숫자 20, 5, 45 중에서, 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마입니까?","a = [20, 5, 45]
y = max(a) // min(a)
print(y)",9
138,4,"천의 자리 숫자가 4, 백의 자리 숫자가 7, 십의 자리 숫자가 3, 일의 자리 숫자가 5인 네 자리 수는 무엇인지 구하여 보세요.","a = 4
b = 7
c = 3
d = 5
y = (a * 1000) + (b * 100) + (c * 10) + (d * 1)
print(y)",4735
139,4,"두 수 53333, 60022이 있습니다. 이중, 더 큰 수를 구하시오. ","a = [53333, 60022]
y = max(a)
print(y)",60022
140,4,9의 배수를 가장 작은 수부터 차례로 쓸 때 15번째의 수는 얼마입니까?,"a = 9
b = 15
y = a
for _ in range(1, b):
      y += a
print(y)",135
141,4,"12/15보다 2/5만큼 더 작은 수의 분모가 15일 때, 분모와 분자의 합을 구하세요.","a = 12/15
b = 2/5
c = a - b
d = 15
e = c * d
y = d + e
print(y)",21.0
142,4,"들이 6리터, 6리터 600밀리리터, 6050밀리리터가 있습니다. 가장 많은 들이와 가장 적은 들이의 합은 몇 밀리리터인가요?","a = [6000, 6600, 6050]
y = max(a) + min(a)
print(y)",12600
143,4,"숫자 카드 54, 23, 67, 3이 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 나머지를 구해 보세요.","a = [54, 23, 67, 3]
y = max(a) % min(a)
print(y)",1
144,4,분모가 16인 진분수 중에서 기약분수는 경우는 모두 몇 가지일 지 구해보세요.,"import math
a = 16
y = 0
for i in range(1, a):
    if math.gcd(i, a) == 1:
        y = y + 1
print(y)",8
145,4,"분수 4/11, 2/5, 3/8가 있습니다. 이중 큰 수와 작은 수의 차를 구해서 소수 둘째자리까지 나타내시오.","a = 4 / 11
b = 2 / 5
c = 3 / 8
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.04
146,4,10보다 크고 60보다 작은 자연수 중에서 3의 배수는 모두 몇 개인지 찾아보시오.,"a = 10
b = 60
c = 3
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",16
147,4,"숫자 66, 55, 44, 33 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [66, 55, 44, 33]
y = max(a) * min(a)
print(y)",2178
148,4,"분수 12/5, 13/12, 7/3, 45/12가 있습니다. 가장 큰 분수와 가장 작은 분수의 차를 구하고 소수점 아래 둘째자리까지만 구하시오.","a = [12 / 5, 13 / 12, 7 / 3, 45 / 12]
y = abs(min(a) - max(a))
print(""{:.2f}"".format(y))",2.67
149,4,22의 배수 중에서 가장 작은 수는 얼마입니까?,"a = 22
y = a * 1
print(y)",22
150,4,"동물원에 호랑이 5마리, 사자 4마리, 돼지 20마리가 살고 있습니다. 가장 많은 동물의 수와 가장 적은 동물의 수의 차이를 구하세요.","a = [5, 4, 20]
y = max(a) - min(a)
print(y)",16
151,4,"숫자 12, 16, 25, 50 가 있습니다. 이중 가장 많은 약수의 개수는 몇 개 인가요?","a = [12, 16, 25, 50]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",6
152,4,"숫자 카드 43, 85, 36, 22가 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 나머지는 얼마일까요?","a = [43, 85, 36, 22]
y = max(a) % min(a)
print(y)",19
153,4,56과 72의 최대공약수와 최소공배수 합을 구하시오.,"import math

a = 56
b = 72
c = math.gcd(a, b)
d = a * b
e = d // c
y = c + e

print(y)",512
154,4,"숫자 56/21 , 40/21 , 35/21 , 39/21 이 있습니다. 이중에서, 가장 큰 수는 몇입니까? 소수로 나타내시오.","a = [56/21 , 40/21 , 35/21 , 39/21]
y = max(a)
print(y)",2.6666666666666665
155,4,55부터 89까지의 수 중에서 6로 나누었을 때 나머지가 1이 되는 수의 개수는 몇 개일까?,"a = 55
b = 89
c = 6
d = 1
y = 0
for i in range(a, b + 1):
    if i % c == d:
        y += 1
print(y)",6
156,4,다음 식 130 > 18 * A 을 만족하는 1부터 9까지의 자연수 중에서 가장 큰 수는 얼마입니까?,"from math import ceil

a = 130
b = 18
c = ceil(a / b) - 1
d = 9
y = c if c < 10 else d
print(y)",7
157,4,"두 수 A, B가 있습니다. A는 2×2×3×7입니다. B는 2×3×3×5입니다. A와 B의 최대공약수와 최소공배수를 구하고 두 더한 값을 구해보세요.","import math

a = 2 * 2* 3 * 7
b = 2 * 3 * 3 * 5
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",1266
158,4,36와 48의 최대공약수를 구해 보세요.,"import math

a = 36
b = 48
y = math.gcd(a, b)
print(y)",12
159,4,100과 250의 최대공약수와 최소공배수를 합한 값을 구하시오.,"import math

a = 100
b = 250
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",550
160,4,64의 약수는 모두 몇 개인지 구해 보세요.,"a = 64
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",7
161,4,"53, 19, 43, 6 중 가장 큰 수와 가장 작은 수의 곱을 구한 값을 구하시오.","a = [53, 19, 43, 6]
b = max(a)
c = min(a)
y = b * c
print(y)",318
162,4,"숫자 13, 50, 90 중에서 가장 큰 수와 가장 작은 수를 뺀 값은 몇입니까?","a = [13, 50, 90]
y = max(a) - min(a)
print(y)",77
163,4,"2.38에 어떤 수를 곱하였더니 곱이 2.38보다 작아졌습니다. 17, 0.2, 137.12중 어떤 수가 될 수 있는 수를 찾으세요.","a = 2.38
b = [17, 0.2, 137.12]
for i in b:
    if a * i < a:
        y = i
        break
print(y)",0.2
164,4,"숫자 8, 19, 5, 20가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [8, 19, 5, 20]
y = max(a) * min(a)
print(y)",100
165,4,"4장의 숫자 카드 5, 6, 8, 2를 한 번씩 모두 사용하여 (A*100+B*10+C)*D의 곱셈식을 만들려고 합니다. 가장 작은 곱은 얼마입니까?","from itertools import permutations

a = [5, 6, 8, 2]
b = []
for i in permutations(a):
    b.append((i[0]*100+i[1]*10+i[2])*i[3])
y = min(b)
print(y)",1136
166,4,"4장의 숫자 카드 2, 3, 5, 7 중에서, 2장을 한 번씩만 사용하여 만들 수 있는 두 자리 수 중에서 가장 큰 수와 가장 작은 수의 곱을 구해보시오.","from itertools import permutations

a = ['2', '3', '5', '7']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c * d
print(y)",1725
167,4,15와 7의 약수의 개수는 몇 개 차이나는지 계산해보세요.,"a = 15
b = 7
c = 0
d = 0
for i in range(1, a + 1):
    if a % i == 0:
        c += 1
for i in range(1, b + 1):
    if b % i == 0:
        d += 1
y = abs(c - d)
print(y)",2
168,4,"숫자 44, 51, 32, 19중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [44, 51, 32, 19]
y = max(a) * min(a)
print(y)",969
169,4,"분수 4/6, 2/11, 3/16, 13/14 중에서, 가장 큰 분수를 소수로 나타내세요.","a = [4/6, 2/11, 3/16, 13/14]
y = max(a)
print(y)",0.9285714285714286
170,4,1부터 9까지의 자연수 중에서 6－25÷5＋4 ＞ □ 인 계산식이 성립하도록 □안에 들어갈 수 있는 수는 모두 몇 개 일지 구해보세요.,"a = 6 - 25/5 + 4
b = 1
c = 9
y = 0
for i in range(b, c + 1):
    if i < a:
        y += 1
print(y)",4
171,4,7와 20의 최소공배수를 구하세요.,"import math

a = 7
b = 20
c = math.gcd(a, b)
d = a * b
y = d // c
print(y)",140
172,4,"수 3, 17, 50, 24가 있습니다. 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보세요.","a = [3, 17, 50, 24]
y = max(a) // min(a)
print(y)",16
173,4,길이의 차가 6 cm인 두 철사가 있습니다. 두 철사를 겹쳐지지 않게 이어 붙였더니 43 cm 인 자와 길이가 같았습니다. 짧은 막대의 길이는 몇 cm일까요?,"a = 6
b = 43
y = (b - a) / 2
print(y)",18.5
174,4,"3.5, 15.8, 1.52, 19.52 중 가장 큰 수와 가장 작은 수의 곱한 값을 소수점 아래 둘째자리까지만 표기하세요.","a = [3.5, 15.8, 1.52, 19.52]
y = max(a) * min(a)
print(""{:.2f}"".format(y))",29.67
175,4,"수 카드 8, 9, 4를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 세 자리 수 중에서 2의 배수가 되는 경우는 몇 가지 인가요?","from itertools import permutations
a = ['8', '9', '4']
b = 2
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
176,4,"민숙, 상준, 해진이는 각각 999, 111, 333의 수 카드를 뽑았습니다. 세 사람이 뽑은 수 카드에 적힌 수 중에서 가장 큰 수와 가장 작은 수의 차를 구하세요.","a = [999, 333, 111]
y = max(a) - min(a)
print(y)",888
177,4,"의정이네 반 학급 문고에는 소설책, 생물책, 수학책이 있습니다. 소설책은 전체의 3/5, 생물책은 전체의 1/6이고 나머지는 수학책입니다. 수학책은 학급 문고 전체의 얼마인지 기약분수로 구한 후, 소수로 나타내시오.","a = 3/5
b = 1/6
y = 1 - (a + b)
print(y)",0.2333333333333334
178,4,2보다 크고 60보다 작은 수 중에서 2로 나누면 나머지가 1이고 9로 나누면 나누어떨어지는 수는 모두 몇 개인지 세어보세요.,"a = 2
b = 60
c = 2
d = 1
e = 9
y = 0
for i in range(a, b):
    if i % c == d and i % e == 0:
        y = y + 1
print(y)",3
179,4,"8, 3, 5, 24 중 가장 큰 수와 가장 작은 수의 곱하고 값을 구하시오.","a = [8, 3, 5, 24]
y = max(a) * min(a)
print(y)",72
180,4,"숫자 12, 5, 7, 8 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [12, 5, 7, 8]
b = max(a)
c = min(a)
y = b * c
print(y)",60
181,4,"4개의 수 55, 48, 36, 79가 있습니다. 가장 큰수와 가장 작은 수의 곱을 구해봅시다.","a = [55, 48, 36, 79]
y = max(a) * min(a)
print(y)",2844
182,4,"숫자 12, 34, 5, 67, 89, 2, 6 가 있습니다. 이중에서 가장 작은 두 자리 수와 가장 작은 한 자리 수의 곱은 얼마입니까?","a = [12, 34, 5, 67, 89, 2, 6]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",24
183,4,"숫자 4.2 3.8 3.9 2.3 이 있습니다. 이중에서, 가장 큰 수에서 작은 수를 뺀 값을 구하세요.","a = [4.2, 3.8, 3.9, 2.3 ]
y = max(a) - min(a)
print(y)",1.9000000000000004
184,4,"경숙이는 은지의 집에 가기로 하였습니다. 은지네 집은 아파트입니다. 집 근처에 도착하자 312동, 309동, 341동 아파트가 보였습니다. 은지는 이 중에서 가장 큰 수인 동에 산다고 하였습니다. 은지가 사는 동은 몇 동 일지 알아보세요.","a = [312, 309, 341]
y = max(a)
print(y)",341
185,4,135와 어떤 수의 최대공약수는 45입니다. 두 수의 공약수 중에서 두 자리 수는 모두 몇 개 인가요?,"a = 135
b = 45
c = 2
y = 0
for i in range(10 ** (c - 1), 10 ** c):
    if i % b == 0:
        y += 1
print(y)",2
186,4,18과 25의 공배수 중에서 400에 가장 가까운 수는 얼마일까요?,"import math

a = 18
b = 25
c = a * b // math.gcd(a, b)
d = 400
e = (d // c + 1) * c
f = d // c * c
y = e if abs(d - e) < abs(d - f) else f
print(y)",450
187,4,"88, 62, 15이 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값을 구해보세요.","a = [88, 62, 15]
y = max(a) - min(a)
print(y)",73
188,4,"수 420, 225, 714, 615가 있습니다. 이 중에서 차가 가장 크게 되는 두 수를 찾아 그 차를 구해 보세요.","a = [420, 225, 714, 615]
b = max(a)
c = min(a)
y = b - c
print(y)",489
189,4,586과 45중 큰 수를 작은 수로 나누어 나머지를 구해 보시오.,"a = 586
b = 45
y = a % b
print(y)",1
190,4,9의 배수인 어떤 수의 약수를 모두 더하였더니 91이 되었습니다. 어떤 수를 구해 보세요.,"a = 9
b = 91

for i in range(1, 1000):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",36
191,4,"케이크와 미역국, 잡채는 각각 490 킬로칼로리, 224 킬로칼로리, 342 킬로칼로리입니다. 열량이 가장 높은 음식과 가장 낮은 음식의 열량은 몇 킬로칼로리가 차이 날까요?","a = [490, 224, 342]
y = max(a) - min(a)
print(y)",266
192,4,"수 55, 56, 57, 60, 70, 88, 92, 46 가 있습니다. 이중에서, 50이상 60이하인 수는 모두 몇 개입니까?","a = [55, 56, 57, 60, 70, 88, 92, 46]
b = 50
c = 60
y = 0
for i in a :
    if i>=b and i<=c:
        y += 1
print(y)",4
193,4,"1, 9, 3 중 가장 큰 수에서 나머지 두 수를 뺀 값을 구하시오.","a = [1, 9, 3]
b = max(a)
c = 0
for i in a:
    if i != b:
        c = c + i
y = b - c
print(y)",5
194,4,"70으로 나누어도 1이 남고, 49로 나누어도 1이 남는 수 중에서 가장 작은 세 자리 수를 찾아보세요.","import math

a = 70
b = 49
c = 1
y = a * b // math.gcd(a, b) + c
print(y)",491
195,4,"숫자 4, 8, 99, 27중에서, 가장 큰 수를 가장 작은 수로 나눈 값을 소수로 나타내어 보세요.","a = [4, 8, 99, 27]
y = max(a) / min(a)
print(y)",24.75
196,4,36는 A의 배수입니다. A가 될 수 있는 수들을 모두 더한 값을 구해보세요.,"a = 36
y = 0
for c in range(1, a + 1):
    if a % c == 0:
        y += c

print(y)",91
197,4,"숫자 9/28, 9/21, 6/21, 4/14가 있습니다. 이중에서, 2/7과 크기가 같은 분수의 개수를 구하시오.","a = [9/28, 9/21, 6/21, 4/14]
b = 2
c = 7
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",2
198,4,"숫자 777, 888, 999, 2, 555 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [777, 888, 999, 2, 555]
b = max(a)
c = min(a)
y = b * c
print(y)",1998
199,4,"숫자 15, 18, 80, 21가 있습니다. 이중에서, 가장 많은 약수의 개수는 몇 개 인가요?","a = [15, 18, 80, 21]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",10
200,4,"3, 15, 12, 46, 57, 79 중 16와 약수와 배수의 관계인 수는 모두 몇 개 일까요?","a = [3, 15, 12, 46, 57, 79]
b = 16
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",0
201,4,"42, 11, 54 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보세요.","a = [42, 11, 54]
b = max(a)
c = min(a)
y = b // c
print(y)",4
202,4,"각도 80°, 70°, 65°가 있습니다. 이중에서, 가장 큰 각도와 가장 작은 각도의 차를 구하시오.","a = [80, 70, 65]
y = max(a) - min(a)
print(y)",15
203,4,36의 약수는 모두 몇 개 일까요?,"a = 36
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",9
204,4,"3개의 수 21, 55, 2가 있습니다. 이중에서 2 개를 골라 곱한 값이 110이라고 합니다. 고른 두 수 중에서 큰 값을 구하시오.","from itertools import combinations

a = [21, 55, 2]
b = 2
c = 110
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",55
205,4,"색연필의 무게는 지우개 2개, 볼펜의 무게는 지우개 5개, 필통의 무게는 지우개 30개, 색종이 한 묶음의 무게는 지우개 12개의 무게와 같다고 한다면, 가장 무거운 물건의 무게는 가장 가벼운 물건의 무게의 몇 배입니까?","a = 2
b = 5
c = 30
d = 12
e = [a, b, c, d]
y = max(e) / min(e)
print(y)",15.0
206,4,"숫자 30, 5, 213 중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [30, 5, 213]
y = max(a) * min(a)
print(y)",1065
207,4,16 보다 크고 40 보다 작은 두 자리 수 중에서 4으로 나눠지는 수는 모두 몇 개 일까요?,"a = 16
b = 40
y = 0
for num in range(a+1, b):
    if num % 4 == 0:
        y += 1
print(y)",5
208,4,1/15보다 크고 1/2보다 작은 단위분수는 모두 몇 개일까요?,"a = 1 / 15
b = 1 / 2
y = 0
i = 2
while True:
    if 1 / i > a and 1 / i < b:
        y += 1
    elif 1 / i <= a and 1 / i < b:
        break
    i += 1
print(y)",12
209,4,"숫자 카드 80,24,35,5가 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 몫을 구하시오.","a = [80, 24, 35, 5]
y = max(a) // min(a)
print(y)",16
210,4,"숫자 3, 5, 9, 12, 13 중에서 , 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [3, 5, 9, 12, 13]
y = max(a) * min(a)
print(y)",39
211,4,"3.27, 0.03, 7/12, 1/5 중 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [3.27, 0.03, 7/12, 1/5]
y = max(a) * min(a)
print(y)",0.09809999999999999
212,4,185과 45의 최대공약수는 몇 일까요?,"import math
a = 185
b = 45
y = math.gcd(a, b)
print(y)",5
213,4,"두 수 4/24, 8/12이 있을 때, 100에 가장 가까운 공통 분모를 구하여 보세요.","import math

a = 4
b = 24
c = 8
d = 12
e = b // math.gcd(a, b)
f = d // math.gcd(c, d)
g = e * f // math.gcd(e, f)
h = 100
i = h // g
y = g * i if abs(h - g * i) < abs(h - g * (i + 1)) else g * (i + 1)
print(y)",102
214,4,11/15과 크기가 같은 분수 중에서 분모가 25보다 크고 95보다 작은 분수는 모두 몇 개 일지 구해보시오.,"import math

a = 11
b = 15
c = 25
d = 95
e = math.gcd(a,b)
y = math.ceil(d / (b / e)) - c // (b / e) - 1
print(y)",5.0
215,4,"4 장의 수 카드 1, 5, 8, 4 중에서 2 장을 골라 한 번씩만 사용하여 분수를 만들려고 합니다. 2 보다 큰 분수는 총 몇 가지 만들 수 있을까요?","from itertools import permutations

a = [1, 5, 8, 4]
b = list(permutations(a, 2))
c = 2
y = 0
for i in b:
    if i[0]/i[1] > c:
        y += 1
print(y)",3
216,4,56의 약수의 개수를 구하시오.,"a = 56
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1

print(y)",8
217,4,"숫자 2.13, 0.77, 3.14중에서 10를 곱하면 결과가 15보다 작아지는 수는 무엇입니까?","a = 10
b = 15
c = [2.13, 0.77, 3.14]
for i in c:
    if a * i < b:
        y = i
        break
print(y)",0.77
218,4,"33, 50, 15가 있습니다. 이 중에서 가장 큰 수에서 가장 작은 수를 뺀 값을 구하시오.","a = [33, 50, 15]
y = max(a) - min(a)
print(y)",35
219,4,"숫자 12, 22, 32, 42 가 있습니다. 이 중에서, 가장 많은 약수의 개수는 몇 개 인가요?","a = [12, 22, 32, 42]
b = []
y = 0
for i in a:
    c = 0
    for t in range(1, i + 1):
        if i % t == 0:
            c += 1
    b.append(c)
y = max(b)
print(y)",8
220,4,3850보다 크고 4238보다 작은 수 중 일의 자리 숫자가 7인 수는 모두 몇 개일까요?,"a = 3850
b = 4238
c = 7
y = 0
for i in range(a + 1, b):
    if i % 10 == c:
        y += 1
print(y)",39
221,4,"22, 74, 20가 있습니다. 이 중에서 가장 큰 수와 가장 작은 수를 뺀 값은 몇입니까?","a = [68, 92, 15]
y = max(a) - min(a)
print(y)",77
222,4,15 보다 크고 45 보다 작은 두 자리 수 중에서 5 으로 나눠지는 수는 모두 몇 개 일까요?,"a = 15
b = 45
y = 0
for num in range(a+1, b):
    if num % 5 == 0:
        y += 1
print(y)",5
223,4,"85, 3, 64, 36가 있습니다. 가장 큰 수를 가장 작은 수로 나눈 수를 구하고 소수점 아래 둘 째 자리까지 표기해보세요.","a = [85, 3, 64, 36]
y = max(a) / min(a)
print(""{:.2f}"".format(y))",28.33
224,4,"숫자 2,9,23,55가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구하시오.","a = [2, 9, 23, 55]
y = max(a) * min(a)
print(y)",110
225,4,"15을 어떤 수로 나누면 나머지가 2이고, 24을 어떤 수로 나누면 나머지가 4입니다. 어떤 수가 될 수 있는 수를 구해 보세요.","import math
a = 15
b = 2
c = 24
d = 4
y = math.gcd(a - b, c - d)
print(y)",3
226,4,"숫자 카드 2, 3, 5, 9, 5 가 있습니다. 숫자 카드 중에서 4장을 골라 한 번씩만 사용해 (세 자리 수)÷(한 자리 수)의 나눗셈식을 만들려고 합니다. 몫이 가장 작은 나눗셈식의 몫과 나머지를 더한 값을 계산해보세요. ","from itertools import permutations

a = ['2', '3', '5', '9', '5']
b = int(min(map(''.join, permutations(a, 3))))
c = int(max(a))
y = b // c + b % c
print(y)",35
227,4,1부터 9까지의 수 중에서 다음 식 A*9 > 16를 만족하는 수는 모두 몇 개 일까요?,"a = 1
b = 9
c = 9
d = 16
y = 0
for i in range(a, b + 1):
    if i > (d / c):
        y += 1
print(y)",4
228,4,"수 24, 38, 29, 4, 8, 2 중에서 가장 작은 두 자리 수와 가장 작은 한 자리 수를 곱한 값을 구해보세요.","a = [24, 38, 29, 4, 8, 2]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",32
229,4,어떤 두 수의 최소공배수가 25일 때 두 수의 공배수 중에서 가장 큰 두 자리 수는 몇 일까요?,"a = 25
b = 100 // a
y = a * b
print(y)",99
230,4,"숫자 28, 2, 9 가 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값을 구하시오.","a = [28, 2, 9]
y = max(a) - min(a)
print(y)",13
231,4,"숫자 32, 37, 6, 76, 7 중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오. ","a = [32, 37, 6, 76, 7]
y = max(a) // min(a)
print(y)",11
232,4,17과 90의 최소공배수를 구하여 보세요.,"import math

a = 17
b = 90
y = a * b // math.gcd(a, b)
print(y)",234
233,4,"A는 5287 × □ = 48.5, B는 96 × □ = 6.9, C는 815 × □ = 0.815입니다. □안에 들어갈 수 중 가장 큰 것을 찾고 얼마인지 구해보시오.","a = 528 / 7367
b = 9.6 / 50
c = 0.815 / 815
y = max(a, b, c)
print(y)",0.10
234,4,"8장의 숫자 카드 0, 9, 7, 6, 2, 1을 한 번씩 사용하여 가장 큰 여섯 자리 수를 만들고 그 수를 써보세요.","from itertools import permutations

a = ['0', '9', '7', '8', '2', '1']
y = max(list(map(''.join, permutations(a, 6))))
print(y)",976510
235,4,"숫자 993448 중에서, 숫자 0은 모두 몇 개인지 구하시오.","a = str(993448)
y = a.count('0')
print(y)",2
236,4,"6개의 수 1.5, 1/17, 1.9, 0.4, 30/14 중에서 1.3보다 큰 수는 모두 몇 개입니까?","a = [1.6, 1/17, 1.9, 0.4, 30/14]
b = 1.3
y = 0
for i in a:
    if i > b:
        y += 1
print(y)",3
237,4,"6장의 숫자 카드 1,2,1,7,7 중에서, 2장을 뽑아 한 번씩만 사용하여 두 자리 수를 만들 때, 9로도 똑같이 나누어지고 5로도 똑같이 나누어지는 수를 구하시오.","from itertools import permutations
a = ['1', '2', '1', '7', '6']
b = 2
c = list(map(int, list((map(''.join, permutations(a,b))))))  
d = 9
e = 7
y = 0
for i in c :
    if (i % d == 0) and (i % e == 0):
        y = i
print(y)",45
238,4,"성은이는 성준이의 집에 가기로 하였습니다. 집 근처에 도착하자 586동, 156동, 173동 아파트가 보였습니다. 성준이는 이 중에서 가장 큰 수인 동에 산다고 하였다면, 성준이가 사는 동은 몇 동 일까요?","a = [586, 156, 173]
y = max(a)
print(y)",212
239,4,"80, 57.5, 48, 55.1, 54, 65가 있습니다. 가장 큰 수에서 가장 작은 수를 뺀 값은 얼마일까요?","a = [80, 57.5, 48, 55.1, 54, 65]
y = max(a) - min(a)
print(y)",32.90
