,class,problem,code,answer
131,5,"계산 결과를 비교하여 ○ 안에 >, =, <를 알맞게 써넣으시오. 50 * 6 ○ 100 * 4","a = 50 * 6
b = 100 * 4
if a > b:
    y = '>'
elif a < b:
    y = '<'
else:
    y = '='
print(y)",<
132,5,"어떤 수에서 30씩 커지도록 10번 뛰어 세었더니 1200이 되었다면, 어떤 수는 얼마입니까?","a = 30
b = 10
c = 1200
y = c - (a * b)
print(y)",900
133,5,576 - 288 - A - 72 - 36 - 18 - 9 수 배열의 규칙에 맞게 A에 들어갈 수는 얼마인지 구해보시오.,"a = 18
b = 9
c = a / b
d = 72
y = d * c
print(y)",144
134,5,"현수가 가지고 있는 끈의 길이는 8미터 입니다. 세호와 준수가 가지고 있는 끈의 길이는 각각 현수의 끈의 길이의 1.6배, 2.3배 입니다. 세호와 준수가 가지고 있는 끈의 길이는 모두 몇 미터입니까?","a = 8
b = 1.6
c = 2.3
y = a * b + a * c
print(y)",31.20
135,5,가 건물은 5미터 40센티미터이고 나 건물은 1미터 30센티미터입니다. 두 건물의 높이의 차이를 구하시오.,"a = [(5 * 100) + 40, (1 * 100) + 30]
y = max(a) - min(a)
print(y)",410
136,5,수진이네 반과 지수네 반 학생들에게 연필을 학생 수에 따라 나누어 주려고 합니다. 수진이네 반과 지수네 반의 학생 수의 비는 5:6이고 수진이네 반은 30자루를 받았을 때 처음에 있었던 공책은 총 몇 개인가요?,"a = 5
b = 6
c = 30
y = (b * c / a) + c
print(y)",66
137,5,다음 비례식 7:8 = 56:A을 만족하는 A를 구하시오.,"a = 7
b = 8
c = 56
y = c * b / a
print(y)",64
138,5,수식 A*2=7*8 에서 A를 구하시오.,"a = 2
b = 7
c = 8
y = (b * c) / a
print(y)",28
139,5,정서 아버지의 나이는 정서 나이의 5배보다 4살 적고 정서 어머니의 나이는 정서 나이의 4배보다 2살 많습니다. 정서의 나이가 10살일 때 정서 아버지와 어미니의 나이의 차를 구하시오.,"a = 5
b = 4
c = 2
d = 10
y = abs(((d * a) - b) - ((d * b) + c))
print(y)",4
140,5,수식 50+A-29=34이 있습니다. 이를 만족하는 A를 구하시오.,"a = 50
b = 29
c = 34
y = -a + b + c
print(y)",13
141,5,"학교에 사물함이 있습니다. 사물함은 4층으로 이루어져 있으며, 명현이의 사물함은 왼쪽에서 2번째 열, 오른쪽에서 3번째 열에 있습니다. 각 층에 존재하는 사물함의 개수가 동일할 때, 사물함의 총 개수는 몇 개인가요?","a = 4
b = 2
c = 3
y = (b + c - 1) * a
print(y)",16
142,5,"어떤 두 수의 최대공약수는 25이고, 곱은 1250입니다. 이 두 수의 최소공배수를 구해 보세요.","a = 25
b = 1250
y = b // a
print(y)",50
143,5,150을 어떤 수로 나누었더니 10으로 나누어 떨어졌습니다. 90을 어떤 수로 나눈 몫은 얼마입니까?,"a = 150
b = 10
c = 90
y = c // (a // b)
print(y)",6
144,5,"서로 다른 두 자연수의 합은 20이고, 두 자연수를 모두 나누어떨어지도록 나눌 수 있는 수 중 가장 큰 수는 5라면, 두 자연수 중 큰 수를 구하시오.","a = 20
b = 5
c = 5
while True:
    if (a - c) % b == 0:
        break
    c += b
y = max(c, a - c)
print(y)",15
145,5,형의 나이는 30살이고 동생의 나이는 27살입니다. 형과 동생의 나이의 합이 71이 될 때의 형의 나이는 얼마입니까?,"a = 30
b = 27
c = 71
y = a + (c - a - b) // 2
print(y)",37
146,5,덧셈식 29+A = 35가 있습니다. 이를 만족하는 A를 구하시오.,"a = 29
b = 35
y = b - a
print(y)",6
147,5,"A, B는 두 자리 수끼리의 덧셈 식 A9 + B2 = 41 를 만족하는 한 자리 수입니다. 두 수 A,B의 합은 얼마일까요?","a = 4
b = 9
c = 2
d = 1
if (b + c) == d:
    y = a
else:
    y = a - 1
print(y)",3
148,5,식  A / 9 = 24/ 6이 있습니다. 이를 만족하는 A를 구하시오.,"a = 9
b = 24
c = 6
y = a * b / c
print(y)",36
149,5,"56에서 어떤 수를 빼고, 6으로 나누었더니 9로 나누어 떨어졌습니다. 어떤 수를 구하세요.","a = 56
b = 6
c = 9
y = a - (b * c)
print(y)",2
150,5,다음 식 A*80<2600이 있습니다. 이를 만족하는 두 자리 수 A 중에서 가장 큰 수를 구해 보시오.,"a = 80
b = 2600
y = 0
for i in range(10,99+1):
    if i < b / a :
        y = i
print(y)",32
151,5,"지수가 가지고 있는 끈의 길이는 11미터 입니다. 세호가 가지고 있는 끈의 길이는 지수의 끈의 길이의 1.3배 이고, 준수가 가지고 있는 끈의 길이는 지수의 끈의 길이의 1.2 배입니다. 세호와 준수가 가지고 있는 끈의 길이의 합은 몇 미터인지 구하시오.","a = 11
b = 1.3
c = 1.2
y = a * b + a * c
print(y)",27.50
152,5,"세웅이와 현하는 각각 회사를 차리는데 3:1의 비율로 투자를 했습니다. 투자한만큼 수익 8억원을 나눠서 가진다고 할 때, 세웅이는 현하보다 얼마를 더 받게 됩니까?","a = 3
b = 1
c = 8
y = c / (a + b) * (a - b)
print(y)",4
153,5,"진규는 그림을 3개 그렸습니다. 서준이는 진규가 그린 그림의 2배만큼 그렸고, 주식이는 서준이가 그린 그림의 3배만큼 그렸습니다.  주식이가 그린 그림은 몇 개입니까?","a = 3
b = 2
c = 3 
y = a * b * c
print(y)",18
154,5,어떤 두 수의 최대공약수가 15입니다. 이 두 수의 모든 공약수들의 합을 구해 보세요.,"a = 15
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += i
print(y)",24
155,5,다음 식 13*A<120이 있습니다. 이를 만족하는 자연수 중 가장 큰 수는 무엇입니까?,"from math import ceil

a = 13
b = 120
y = ceil(b / a)
print(y)",10
156,5,어떤 수를 5로 나누었더니 몫이 30으로 나누어떨어졌습니다. 어떤 수는 얼마입니까?,"a = 5
b = 30
y = b * a
print(y)",150
157,5,"Acm보다 2cm 더 긴 길이는 5m 50cm 라고한다면, A는 얼마인지 구하세요.","a = 200
b = 500 +50
y = b - a
print(y)",350
158,5,A / 7 = 8.06 만족하는 A를 구해 보세요.,"a = 7
b = 8.06
y = a * b
print(y)",56.42
159,5,"두 수A,B가 있습니다. 두 수A,B의 합은 12이고 큰 수를 작은 수로 나누면 몫이 5입니다. 두 수의 차를 구하시오.","a = 12
b = 5
y = abs((a / (b + 1))*b - a / (b + 1))
print(y)",8.0
160,5,"민재가 가진 돈으로 초콜릿 10개를 사면 500원이 모자라고 7개를 사면 1000원이 남는다면, 초콜릿 한 개의 값은 얼마일까요?","a = 10
b = 500
c = 7
d = 1000
y = (b + d) / (a - c)
print(y)",500
161,5,"어떤 수를 5로 나누었더니 몫이 20 , 나머지가 3이 되었습니다. 어떤 수는 얼마입니까?","a = 5
b = 20
c = 3
y = b * a + c 
print(y)",103
162,5,어떤 두 수의 최대공약수가 50일 때 이 두 수의 공약수들의 합을 구해 보세요.,"a = 50
y = sum(i for i in range(1, a + 1) if a % i == 0)
print(y)",93
163,5,도희는 책을 읽다가 펼쳐져 있는 두 쪽수를 더했더니 101이었습니다. 두 쪽수의 곱은 몇일까요?,"a = 101
b = (a + 1) // 2
y = (b - 1) * b
print(y)",2550
164,5,"어떤 병에 물을 A 그릇으로 가득 채우려면 25 번, B 그릇으로 가득 채우려면 5 번 부어야 합니다. B 용기의 들이는 A 용기의 들이의 몇 배입니까?","a = 25
b = 5
y = (1/b) / (1/a)
print(y)",5
165,5,성찬이가 가지고 있는 딱지는 동생이 가지고 있는 딱지의 2배의 4개를 더한 것과 같습니다. 동생이 딱지를 12개 가지고 있다면 성진이가 가지고 있는 딱지는 몇 개인지 구해보세요.,"a = 2
b = 4
c = 12
y = (c * a) + b
print(y)",28
166,5,"분모와 분자의 합이 90이고, 기약분수로 나타내면 1/9인 분수가 있습니다. 이 분수의 분모와 분자의 차를 구하세요.","a = 90
b = 1 / 9
for i in range(1, a // 2):
    if i / (a - i) == b:
        y = abs(i + i - a)
        print(y)",72
167,5,6111 - A - 8111 규칙적인 수의 배열에서 A에 알맞은 수를 구하시오.,"a = 8111
b = 6111
c = a - b
y = b + c / 2
print(y)",7111
168,5,"두개의 식 54 / 9 = A , 9*A=54 이 있습니다. 이를 만족하는 A를 구하시오.","a = 54
b = 9
y = a / b
print(y)",6
169,5,213은 A보다 13 큰 수입니다. 71은 30보다 B만큼 큰 수입니다. A와 B의 합을 구하시오.,"a = 213
b = 13
c = 71
d = 30
y = (a - b) + (c - d)
print(y)",241
170,5,"다음 식 888 - 444 > 333 + A에서, A 안에 들어갈 수 있는 수 중에서 가장 큰 세자리 수는 얼마인지 구하시오. ","a = 888
b = 444
c = 333
y = a - b - c - 1
print(y)",110
171,5,"어떤 수를 70으로 나누었더니 몫이 9로 나누어떨어졌다면, 어떤 수는 얼마입니까?","a = 70
b = 9
y = a * b
print(y)",630
172,5,"분수 A, B와 두 식 A = B + 9/15 , B + 2/13 = 7/15이 있습니다. A와 B의 합을 소수 둘째자리 까지 나타내시오.","a = 9 / 15
b = 2 / 13
c = 7 / 15
d = c - b
e = d + a
y = e + d
print(""{:.2f}"".format(y))",1.23
173,5,"윤성이는 연필을 가지고 있습니다. 친구들에게 6자루씩 나누어 주면 2자루가 남고, 8자루씩 나누어 주면 28자루가 부족합니다. 윤성이가 가진 연필은 몇 개인가요? ","a = 6
b = 2
c = 8
d = 28
y = a * (b + d)//(c - a) + b
print(y)",92
174,5,"10000이 9, 1000이 A, 100이 8, 10이 2, 1이 1이면 95821입니다. A에 알맞은 값을 쓰시오.","a = 9 * 10000
b = 8 * 100
c = 2 * 10
d = 1 * 1
e = 95821
f = 1000
g = e - (a + b + c + d)
y = g // f
print(y)",5
175,5,다음 식 50*3=5*A이 있습니다. 이를 만족하는 A를 구하시오.,"a = 50
b = 3
c = 5
y = a * b / c
print(y)",30
176,5,"빵가루와 튀김가루의 비율을 5:4로 넣어 돈까스를 튀깁니다. 돈까스를 만드는데 들어간 튀김가루가 1kg 이라면, 빵가루는 몇 kg 필요합니까?","a = 5
b = 4
c = 1
y = c * a / b
print(y)",1.25
177,5,3100 - 3200 - A 를 규칙에 맞게 알맞은 수를 구해보시오.,"a = 3100
b = 3200
c = abs(a - b)
y = b + c
print(y)",3300
178,5,"어떤 수에 30을 빼고나서, 10을 곱한 후, 4를 더한 값을 2로 나눈 값이 152라고 합니다. 어떤 수를 구하시오.","a = 30
b = 10
c = 4
d = 2
e = 152
y = (e * d - c) / b + a
print(y)",60
179,5,"재우네 반 학생들중에서, 바닐라 맛 아이스크림을 좋아하는 학생은 20명이고 딸기 맛 아이스크림을 좋아하는 학생은 바닐라 맛을 좋아하는 학생보다 10명 적습니다. 초콜릿 맛 아이스크림을 좋아하는 학생은 딸기맛을 좋아하는 학생의 두 배일 때 초콜릿 맛을 좋아하는 학생은 몇 명일까요?","a = 20
b = 10
c = a - b
d = 2
y = c * d
print(y)",20
180,5,"두 수A,B의 합은 63이고 차는 3입니다. 두 수 A,B의 곱을 구하시오.","a = 63
b = 3
y = ((a + b) / 2) * (a - ((a + b) / 2))
print(y)",990
181,5,3675 - 4075 - A수 배열의 규칙에 맞게 A에 들어갈 수는 몇인지 구하시오.,"a = 4000
b = 3000
c = a - b
y = a + c
print(y)",5000
182,5,현진이가 가진 돈으로 사탕 20개를 사면 300원이 모자라고 같은 사탕을 19개 사면 700원이 남습니다. 사탕 한 개의 값은 얼마일까요?,"a = 20
b = 300
c = 19
d = 700
y = (b + d) / (a - c)
print(y)",1000
183,5,"어떤 수에 3을 곱했더니 15가 되었다면, 어떤 수는 얼마일까요?","a = 15
b = 3
y = a / b
print(y)",5
184,5,"123을 어떤 수로 나누면 3이 남고, 45을 어떤 수로 나누면 1가 남습니다. 어떤 수를 구해 보세요","import math

a = 123
b = 3
c = 45
d = 1
y = math.gcd(a - b, c - d)
print(y)",4
185,5,30에 어떤 한 자리 수를 곱했더니 90이 되었습니다. 어떤 한 자리 수는 얼마인가요?,"a = 30
b = 90
y = b // a
print(y)",3
186,5,"4로 어떤 수를 나누었더니 몫이 3 , 나머지도 3이 되었습니다. 어떤 수는 얼마인지 구해 보시오.","a = 4
b = 3
c = 3
y = a * b + c
print(y)",15
187,5,"만수가 가지고 있는 돈으로 껌 10개를 사면 500원이 모자라고 같은 껌을 9개 사면 300원이 남는다면, 껌 한 개의 값은 얼마일까요?","a = 10
b = 500
c = 9
d = 300
y = (b + d) / (a - c)
print(y)",800
188,5,"9/4:2.5를 자연수의 비로 바꿔, 후항이 10이라고 한다면, 전항과 후항의 합은 얼마일까요?","a = 9/4
b = 2.5
c = 10
y = a * c / b + c
print(y)",19
189,5,"계산 결과를 비교하여 ○ 안에 >, =, <를 알맞게 써넣으시오. 123 + 456 ○ 789 - 123","a = 123
b = 456
c = 789
d = 123
if a + b > c - d:
    y = '>'
elif a + b < c - d:
    y = '<'
else:
    y = '='
print(y)",<
190,5,"9 * A = 63이고 B * 2 = 20 일 때, A와 B의 합을 구해보시오.","a = 9
b = 63
c = 2
d = 20
y = (b / a) + (d / c)
print(y)",17
191,5,"세 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾼 후 500와 더하였더니 612이 되었다면, 처음 세 자리 수와 221의 차는 얼마일까요?","a = 500
b = 612
c = 221
d = str(b - a)
e = int(d[0] + d[2] + d[1])
y = abs(e - c)
print(y)",100
192,5,다음 식 A * 10 = 200 을 만족하는 A를 구하시오.,"a = 10
b = 200
y = b / a
print(y)",20
193,5,"천의 자리 숫자가 9, 백의 자리 숫자가 1, 십의 자리 숫자가 3, 일의 자리 숫자가 2인 네자리 수가 있습니다. 이 수부터 5씩 커지도록 10번 뛰어 센 수를 구하세요.","a = (9 * 1000) + (1 * 100) + (3 * 10) + (2 * 1)
b = 5
c = 10
y = a + (b * c)
print(y)",9182
194,5,60을 어떤 수로 나누면 10으로 나누어 떨어집니다. 어떤 수를 구하시오.,"a = 60
b = 10
y = a // b
print(y)",6
195,5,다음 식을 만족하는 A * 2 = 12이고 10 * B = 150 A와 B의 차를 구하시오.,"a = 2
b = 12
c = 10
d = 150
y = abs((b / a) - (d / c))
print(y)",9
196,5,31은 A보다 10이 큰 수입니다. 39은 20보다 B 큰 수입니다. A와 B의 합을 구하시오.,"a = 31
b = 10
c = 39
d = 20
y = (a - b) + (c - d)
print(y)",40
197,5,두 자리 수끼리의 뺄셈식 A9-3B=57에서 A와 B의 합을 구하시오.,"a = 9
b = 3
c = 5
d = 7
e = (c * 10 + b * 10) // 10
f = a - d
y = e + f
print(y)",10
198,5,6300 - □ - 6400 규칙적인 수의 배열에서 □에 알맞은 수를 구해 보시오.,"a = 6300
b = 6400
c = a - b
y = b + c / 2
print(y)",6350
199,5,"다음 식 A * 3 = 9, 1 * B = 23 을 만족하는 A와 B의 차는 얼마인가요?","a = 3
b = 9
c = 1
d = 23
y = abs((b / a) - (d / c))
print(y)",20
